model,ticker,n,mae,rmse,mean_y_true,mean_y_pred
GNN + Relationship,HPG,49,0.0065844448813683,0.0077583788682201,0.0195280999629472,0.0208302230612244
GNN + Relationship,HSG,28,0.0098965801728851,0.0107157452736535,0.014155764199261,0.0211741868571428
GNN + Relationship,IDI,15,0.003977864305746,0.0051282926773414,0.0161165957028666,0.0196011110666666
GNN + Relationship,IJC,95,0.0056117155192027,0.0073775574053573,0.0219443070947339,0.0209427100105263
GNN + Relationship,IMP,16,0.0060127814763783,0.0073522632521124,0.0146684695791918,0.016724351625
GNN + Relationship,JVC,47,0.0139610284343666,0.0158384677714576,0.0271903910931754,0.0173080725957446
GNN + Relationship,KBC,38,0.0077415622040159,0.0096679545638293,0.0241811618846105,0.0210501885263157
GNN + Relationship,KDC,52,0.0055415790613675,0.0082608003872793,0.0123559660681236,0.0119895723846153
GNN + Relationship,KDH,90,0.0083481059677526,0.0098833048370292,0.0224536786787211,0.0216938319888888
GNN + Relationship,LCG,29,0.0170825000009081,0.0203128107627342,0.0315140037765276,0.0210368923103448
GNN + Relationship,LPB,89,0.0091206012190812,0.0115733314744566,0.0210817633615283,0.0138019798539325
GNN + Relationship,LTG,6,0.0009900904747337,0.0014674619190274,0.0091240843757987,0.0084329320666666
GNN + Relationship,MBB,113,0.0081980970058709,0.0103424175976739,0.0196454289567087,0.0136920069690265
GNN + Relationship,MSB,197,0.0099888710350257,0.0146667093040492,0.0218263896262547,0.0136601019593908
GNN + Relationship,MSN,86,0.0073592054912069,0.0097397834273206,0.0192762007178781,0.0174744554244186
GNN + Relationship,MWG,53,0.0073162678171791,0.0090616256396539,0.0206398801210353,0.0175708821132075
GNN + Relationship,NKG,21,0.0056441182238557,0.00627778554733,0.0236174277517766,0.0212163958095238
GNN + Relationship,NLG,83,0.0096138337367208,0.0127847669561075,0.0278150923886751,0.020526099
GNN + Relationship,NT2,11,0.0089089336055188,0.0119776483728238,0.0236761050976135,0.0151323114545454
GNN + Relationship,NTL,31,0.0074927390240559,0.0101535489305212,0.0239413397146328,0.0210202477419354
GNN + Relationship,OCB,113,0.0082272783814745,0.0142153836299479,0.0192826597176623,0.0128483497212389
GNN + Relationship,ORS,63,0.0108114327510503,0.0140147696408761,0.0298413335390033,0.0239184193333333
GNN + Relationship,PAN,50,0.0096034689762988,0.0112964517634146,0.0192823853902518,0.01796875832
GNN + Relationship,PC1,43,0.0096056066717018,0.0126036211644935,0.023629851357708,0.0218256673255813
GNN + Relationship,PDR,146,0.0110198784262185,0.0133884852113387,0.0298435786764506,0.022745961219178
GNN + Relationship,PGV,21,0.0056111965573002,0.0064396849119639,0.010075806928355,0.0117654279047619
GNN + Relationship,PHR,26,0.0063290505303753,0.0081941419200645,0.014044646711017,0.0201935602307692
GNN + Relationship,PLX,38,0.0043576693627471,0.0056463568314541,0.0142385280617561,0.0136812814868421
GNN + Relationship,PNJ,71,0.0078899722961617,0.0095044591309509,0.0115179985000843,0.0168978578732394
GNN + Relationship,POW,36,0.007500968151686,0.0105497392043854,0.0204914660296506,0.0138392314861111
GNN + Relationship,PPC,10,0.0068036922283129,0.0073776497413519,0.007660902221687,0.0144645944499999
GNN + Relationship,PVD,68,0.0087395732304217,0.0105222134521928,0.020046922706944,0.0135092419117647
GNN + Relationship,PVS,19,0.0097413286123952,0.0114371995531873,0.0182160736845903,0.0145621091842105
GNN + Relationship,QNS,64,0.0088130479385693,0.009471055759635,0.0059386399989306,0.0147516879375
GNN + Relationship,REE,48,0.0078602408424776,0.0085875848386261,0.0113712482076758,0.0179727760416666
GNN + Relationship,SAB,18,0.0108627197164936,0.0119439983940985,0.0075381670612841,0.0184008867777777
GNN + Relationship,SCR,23,0.0095836716776247,0.0106697772831507,0.0234451396390795,0.0230974175652173
GNN + Relationship,SCS,15,0.0047450758360519,0.0060774916030549,0.0113912771766384,0.0154641008666666
GNN + Relationship,SGN,39,0.0111797737972727,0.0122077405114084,0.0060099917702758,0.0171286282051282
GNN + Relationship,SHB,115,0.0084588352649624,0.0115026627339319,0.0203587345697957,0.014037676973913
GNN + Relationship,SIP,34,0.0054141000123646,0.0072848093597555,0.0176675585098564,0.0196372528529411
GNN + Relationship,SSB,156,0.0100208313968983,0.0145611046919116,0.0198766376542595,0.0135323211570512
GNN + Relationship,SSI,85,0.0073087532241207,0.0088309989338347,0.0256285793531466,0.0225801118705882
GNN + Relationship,STB,75,0.0126401780419334,0.0153973908354696,0.025151823653529,0.0137338239066666
GNN + Relationship,SZC,70,0.0066993238584016,0.0081702685139831,0.01681229806106,0.0189880881571428
GNN + Relationship,TCB,115,0.0068490958531364,0.0083095524111596,0.0190027297271981,0.0133458576999999
GNN + Relationship,TPB,221,0.0069962256519847,0.0103989118069137,0.0198906250761576,0.0136913127624434
GNN + Relationship,TRA,20,0.0115958109263451,0.0122224704846417,0.0070100629236548,0.01860587385
GNN + Relationship,VCB,59,0.0068188709997773,0.0076377209261307,0.0137840485736979,0.0131470919406779
GNN + Relationship,VCG,47,0.0072705603230865,0.0085911934905377,0.0186134627722995,0.0203369901276595
GNN + Relationship,VCI,143,0.0069793041344564,0.0084646151618986,0.0227597259193449,0.0225028277202797
GNN + Relationship,VGI,16,0.0047701623892002,0.0062994650531677,0.0189374763867817,0.01832945725
GNN + Relationship,VHC,28,0.0080430626227249,0.0092522104740624,0.0184418295476851,0.01696081575
GNN + Relationship,VHM,54,0.0113487156831773,0.0152385223656956,0.0261949238074184,0.0206102789444444
GNN + Relationship,VIB,70,0.0082411090945619,0.0119187875144697,0.0185475514004272,0.0134483401214285
GNN + Relationship,VIC,112,0.0107136560171839,0.0127811869515213,0.0288624783362527,0.0219246586339285
GNN + Relationship,VIX,36,0.0066778849228773,0.0094083382650421,0.0289263297907179,0.0258601982222222
GNN + Relationship,VJC,47,0.0129531609520673,0.0150329945567935,0.0263659120636417,0.0199095556914893
GNN + Relationship,VND,82,0.0080032778397312,0.0118921245196868,0.0255297037045948,0.0232002719268292
GNN + Relationship,VNM,56,0.0055095784607378,0.0073404205538542,0.0153986311966685,0.0166228631339285
GNN + Relationship,VPB,97,0.0181435699375981,0.0233672045483369,0.0315425849433258,0.0143653408556701
GNN + Relationship,VRE,46,0.01324645789247,0.0149139382614875,0.0292996314414978,0.0229851103695652
GNN + Relationship,VSC,48,0.0218558430086535,0.0248266091499748,0.0401371887419372,0.0194182296041666
GNN + Relationship,VTP,19,0.0085147988348916,0.0102732318923437,0.0224337762613829,0.0168866920526315
GNN Correlation Only,AAA,44,0.0051498144816111,0.0062783365199886,0.0166733580302785,0.0202634653181818
GNN Correlation Only,ABB,300,0.0102830308226163,0.0132847048191609,0.0235966270665327,0.01498942615
GNN Correlation Only,ACB,278,0.0067905324620648,0.0103583583743588,0.0138932821163304,0.0134203706402877
GNN Correlation Only,ACL,30,0.0116285855875154,0.0168927750743831,0.0259901870662967,0.0168272315333333
GNN Correlation Only,ACV,60,0.0063336349471401,0.0076351918474703,0.0140636189530292,0.0155290735916666
GNN Correlation Only,AGG,66,0.0076854829677041,0.0093958124705697,0.0158226809774835,0.0188828713030303
GNN Correlation Only,AGR,52,0.0166176009969222,0.0210669001541164,0.0319308758928225,0.0214608477692307
GNN Correlation Only,ANV,36,0.0109150342245494,0.0144256284765308,0.0280684634732702,0.0185314044861111
GNN Correlation Only,APH,24,0.0069885680805077,0.0078319326208621,0.0152383000434686,0.0200823602083333
GNN Correlation Only,AST,30,0.0059249548690124,0.0081431880804392,0.0165355194980899,0.01586104115
GNN Correlation Only,BAF,68,0.007664183746525,0.0097844462355143,0.0116685177062582,0.0157453089852941
GNN Correlation Only,BCM,208,0.0080302597573458,0.0091378898034031,0.0137543815743321,0.0187334853461538
GNN Correlation Only,BFC,28,0.0063661599526797,0.0075979747335385,0.0167749984123344,0.0193978080714285
GNN Correlation Only,BID,294,0.0055784244623114,0.0073199356142741,0.0154263328722848,0.0132804217568027
GNN Correlation Only,BMP,34,0.0139105349323909,0.0159762832939271,0.0200445427394964,0.0207191075
GNN Correlation Only,BSI,80,0.0089540547382532,0.0104450070022448,0.0208490765420719,0.02060838715
GNN Correlation Only,BSR,244,0.0160365770470472,0.0211683100751891,0.0283415345894935,0.0144331517704918
GNN Correlation Only,BWE,120,0.005092911845513,0.0057281896596401,0.0107626478342959,0.0125101896833333
GNN Correlation Only,C4G,40,0.0041645439087481,0.0045634158693743,0.0191483570262789,0.020528252525
GNN Correlation Only,CMG,60,0.0063359094637016,0.0077944503507247,0.016959746244053,0.0161640276416666
GNN Correlation Only,CRE,84,0.0106992246586586,0.0135552931858025,0.0311966346399414,0.0209461213928571
GNN Correlation Only,CSV,70,0.0072045046476974,0.0086788330939719,0.0197961416095494,0.0198676061
GNN Correlation Only,CTD,96,0.0102978836087182,0.0133096809295862,0.0237532218840593,0.02038953075
GNN Correlation Only,CTG,226,0.0077108254614048,0.0097031990393232,0.0176897052246911,0.0134057569269911
GNN Correlation Only,CTS,192,0.0098142387171271,0.0129099202188097,0.0293975220411084,0.0213717688333333
GNN Correlation Only,DBC,68,0.0049847264496774,0.0073051657823964,0.0173288539175272,0.0170824372647058
GNN Correlation Only,DBD,64,0.0082224271930279,0.0088623599781642,0.0062820771054247,0.0142404508046874
GNN Correlation Only,DCM,40,0.0070486966270829,0.0100483282245336,0.0202349793631583,0.020393054225
GNN Correlation Only,DGC,68,0.0117059826852113,0.0137403352528927,0.019719784723266,0.0202324370441176
GNN Correlation Only,DGW,110,0.0089819081468177,0.0120617123896043,0.0232061324641108,0.0156068516181818
GNN Correlation Only,DHG,20,0.0090025036500382,0.0101750601256461,0.008509176573716,0.0158339985
GNN Correlation Only,DIG,292,0.012700076825635,0.0161744306445771,0.0334356277415605,0.0219406884075342
GNN Correlation Only,DMC,36,0.0063778290866863,0.0067837488221618,0.0072505797466469,0.0136284088333333
GNN Correlation Only,DPG,110,0.0076942595799794,0.009906944458995,0.0247104720974509,0.0211208818363636
GNN Correlation Only,DPM,154,0.0078973476033487,0.0092889931883952,0.0179301370660979,0.0206923644415584
GNN Correlation Only,DXG,242,0.0147175944121589,0.0177844246142632,0.0339143978170126,0.0215657981157024
GNN Correlation Only,EIB,72,0.0103062274545142,0.0137506999574617,0.0240247284786568,0.0146207529999999
GNN Correlation Only,ELC,62,0.0071648384235369,0.0080113103758917,0.0123486966044911,0.0158914763951612
GNN Correlation Only,FCN,42,0.0066215941566707,0.0090192220712899,0.0244395805611496,0.021913109095238
GNN Correlation Only,FMC,28,0.0045826804303665,0.0059244549777515,0.0097786021984314,0.0141292017142857
GNN Correlation Only,FOX,40,0.0112163208994343,0.0120099745816183,0.0176390971522777,0.018916915025
GNN Correlation Only,FPT,148,0.0066265440652344,0.0082277193278449,0.0184177310847853,0.0165794672972973
GNN Correlation Only,FRT,48,0.0059295574290441,0.0079689964402846,0.0165193685097619,0.0157145808125
GNN Correlation Only,FTS,60,0.0075259342193352,0.0102372503177799,0.0216879785371322,0.0200225862166666
GNN Correlation Only,GAS,76,0.005950779360615,0.0075095799121187,0.0154647473613485,0.0136322858026315
GNN Correlation Only,GEG,44,0.0050147641672776,0.0060823803878904,0.0161694160196929,0.0139606569090909
GNN Correlation Only,GEX,82,0.0140639306279974,0.0186076656986284,0.0313649296351685,0.0190387987560975
GNN Correlation Only,GMD,70,0.0070194790826325,0.0084203620190301,0.0197113952333373,0.0179032640571428
GNN Correlation Only,GVR,46,0.0075299566291293,0.0101522254339282,0.0218423812285713,0.0209771108913043
GNN Correlation Only,HAH,92,0.0079988123959008,0.0110958702325063,0.0228688479806093,0.0177520989565217
GNN Correlation Only,HCM,394,0.0082734327012249,0.0094862427767289,0.019444483400885,0.0213477033096446
GNN Correlation Only,HDB,246,0.0117538562910621,0.0156921061991272,0.0241435925756406,0.0136969910873983
GNN Correlation Only,HDG,44,0.0130008686842255,0.0161564156908498,0.0333115661686116,0.0224283238181818
GNN Correlation Only,HHV,70,0.0070450016099482,0.0085287525899103,0.0230085192913455,0.0212064160428571
GNN Correlation Only,HPG,98,0.0065252642283071,0.0076935610080454,0.0195280999629472,0.0202854915918367
GNN Correlation Only,HSG,56,0.009658506155028,0.010600054016291,0.014155764199261,0.0206268669821428
GNN Correlation Only,IDI,30,0.0044349475661552,0.0052832017474471,0.0161165957028666,0.0196931740333333
GNN Correlation Only,IJC,190,0.0054454530402553,0.0072064795389297,0.0219443070947339,0.020750725868421
GNN Correlation Only,IMP,32,0.0062847007594095,0.0078539679714312,0.0146684695791918,0.01487275078125
GNN Correlation Only,JVC,94,0.0145340522641538,0.0163344390347012,0.0271903910931754,0.016509827574468
GNN Correlation Only,KBC,76,0.0080316784865723,0.0099600597069183,0.0241811618846105,0.0209295639605263
GNN Correlation Only,KDC,104,0.0082364157277894,0.0094649826325902,0.0123559660681236,0.0163955357576923
GNN Correlation Only,KDH,180,0.0084810045344192,0.0100836941121967,0.0224536786787211,0.0217320231555555
GNN Correlation Only,LCG,58,0.0172339905526322,0.02082901221395,0.0315140037765276,0.0200624348965517
GNN Correlation Only,LPB,178,0.0093322536520791,0.0118059982341555,0.0210817633615283,0.0134970289157303
GNN Correlation Only,LTG,12,0.0011603785414004,0.00148211425726,0.0091240843757987,0.008641556
GNN Correlation Only,MBB,226,0.0085033080551018,0.0106257817907689,0.0196454289567087,0.0134091713318584
GNN Correlation Only,MSB,394,0.0099064641263962,0.0143858071067716,0.0218263896262547,0.0135972148274111
GNN Correlation Only,MSN,172,0.0074504267386448,0.0098952826401774,0.0192762007178781,0.0173271817325581
GNN Correlation Only,MWG,106,0.0074008353498627,0.0094968007172136,0.0206398801210353,0.0162618583867924
GNN Correlation Only,NKG,42,0.0057467192714747,0.0063276871148245,0.0236174277517766,0.0212090933809523
GNN Correlation Only,NLG,166,0.0097291930258774,0.01300060553919,0.0278150923886751,0.0200998344457831
GNN Correlation Only,NT2,22,0.0093185009464279,0.0122619220834256,0.0236761050976135,0.0145139353863636
GNN Correlation Only,NTL,62,0.007379834773675,0.0101473675714379,0.0239413397146328,0.0208946989516129
GNN Correlation Only,OCB,226,0.0082601358161155,0.0142156805806486,0.0192826597176623,0.0126379342920354
GNN Correlation Only,ORS,126,0.0111001087661125,0.0144177634209765,0.0298413335390033,0.0228719428492063
GNN Correlation Only,PAN,100,0.0098049065362988,0.0112859270474196,0.0192823853902518,0.01740086144
GNN Correlation Only,PC1,86,0.0093577164391437,0.0125511391104654,0.023629851357708,0.0208875834651162
GNN Correlation Only,PDR,292,0.0108070867806312,0.0131579797580977,0.0298435786764506,0.0226777278869863
GNN Correlation Only,PGV,42,0.0056919132834907,0.0065237617074526,0.010075806928355,0.011654913797619
GNN Correlation Only,PHR,52,0.0065668874228805,0.0083311252622626,0.014044646711017,0.0200892394615384
GNN Correlation Only,PLX,76,0.0045592067100648,0.0057075115234997,0.0142385280617561,0.0131394149736842
GNN Correlation Only,PNJ,142,0.0070873190880966,0.0089304960072669,0.0115179985000843,0.0156038238661971
GNN Correlation Only,POW,72,0.0075459335782932,0.0105654189923753,0.0204914660296506,0.0138580820416666
GNN Correlation Only,PPC,20,0.0059549600502315,0.0066536315912834,0.007660902221687,0.01356550785
GNN Correlation Only,PVD,136,0.008541613686547,0.0103733037692571,0.020046922706944,0.0138155320955882
GNN Correlation Only,PVS,38,0.0099129616518689,0.0115144570395682,0.0182160736845903,0.0150361613552631
GNN Correlation Only,QNS,128,0.0078343174151318,0.0085255358326997,0.0059386399989306,0.0137729574140624
GNN Correlation Only,REE,96,0.0059700842156677,0.0068626291881374,0.0113712482076758,0.015484097765625
GNN Correlation Only,SAB,36,0.0106229669942714,0.0117467844056922,0.0075381670612841,0.0181611340555555
GNN Correlation Only,SCR,46,0.0091935399484561,0.0102397518256991,0.0234451396390795,0.0230966492391304
GNN Correlation Only,SCS,30,0.0041173578290546,0.0052792302564708,0.0113912771766384,0.0139909859333333
GNN Correlation Only,SGN,78,0.0101751515519085,0.0112558668264788,0.0060099917702758,0.0159652932051282
GNN Correlation Only,SHB,230,0.0079680620286839,0.0110953485574784,0.0203587345697957,0.0142865127108695
GNN Correlation Only,SIP,68,0.005482501585894,0.0071370237906283,0.0176675585098564,0.0191899865441176
GNN Correlation Only,SSB,312,0.0100887037071219,0.0146941467491703,0.0198766376542595,0.0131980649999999
GNN Correlation Only,SSI,170,0.0075888373317167,0.0092758015309025,0.0256285793531466,0.0216731758529411
GNN Correlation Only,STB,150,0.0127030335019334,0.0155730926632541,0.025151823653529,0.0136952349266666
GNN Correlation Only,SZC,140,0.0065182167758031,0.008067641808375,0.01681229806106,0.0184831010428571
GNN Correlation Only,TCB,230,0.0072095963254037,0.0087136763955345,0.0190027297271981,0.0131524237173913
GNN Correlation Only,TPB,442,0.0069151503738353,0.0102635923683489,0.0198906250761576,0.0136301955927601
GNN Correlation Only,TRA,40,0.0090359127513451,0.0100342786368922,0.0070100629236548,0.016045975675
GNN Correlation Only,VCB,118,0.0065761273557095,0.0073991874666011,0.0137840485736979,0.0128580948728813
GNN Correlation Only,VCG,94,0.0071712512805333,0.0083755403815361,0.0186134627722995,0.0195887093191489
GNN Correlation Only,VCI,286,0.0067553113792117,0.0083722203660449,0.0227597259193449,0.0212556119580419
GNN Correlation Only,VGI,32,0.0042831387329502,0.0060412048479919,0.0189374763867817,0.01734037459375
GNN Correlation Only,VHC,56,0.0084171246048677,0.0097341001111321,0.0184418295476851,0.0169534020535714
GNN Correlation Only,VHM,108,0.0117299234146587,0.0153915621128133,0.0261949238074184,0.0209787495277777
GNN Correlation Only,VIB,140,0.0081857035546797,0.0119754613655408,0.0185475514004272,0.0131168504071428
GNN Correlation Only,VIC,224,0.010299330330937,0.01223879014202,0.0288624783362527,0.0233095338214285
GNN Correlation Only,VIX,72,0.0069577708842648,0.0100788455386852,0.0289263297907179,0.0248405013611111
GNN Correlation Only,VJC,94,0.012801944154195,0.01524350343367,0.0263659120636417,0.0193262384255319
GNN Correlation Only,VND,164,0.0079291324738775,0.012194292486642,0.0255297037045948,0.0224931273536585
GNN Correlation Only,VNM,112,0.0053296967821664,0.0072382331732306,0.0153986311966685,0.0160120465267857
GNN Correlation Only,VPB,194,0.0180047875690414,0.0230018631815705,0.0315425849433258,0.0147638998530927
GNN Correlation Only,VRE,92,0.0133894018149202,0.0151398525155029,0.0292996314414978,0.0229381326304347
GNN Correlation Only,VSC,96,0.0211489985607369,0.0240078671159226,0.0401371887419372,0.02004053046875
GNN Correlation Only,VTP,38,0.0081528795717337,0.0099204878772407,0.0224337762613829,0.0171298968947368
Linear Regression,AAA,22,0.0063866522815967,0.0077572883496985,0.0166733580302785,0.0204942874999999
Linear Regression,ABB,150,0.0073053829093798,0.0088106342704199,0.0235966270665327,0.02277000428
Linear Regression,ACB,139,0.007525003161093,0.0105376389927751,0.0138932821163304,0.0146220228273381
Linear Regression,ACL,15,0.0153505087208487,0.0200498842874601,0.0259901870662967,0.0159258525333333
Linear Regression,ACV,30,0.006309855949037,0.0071912089789912,0.0140636189530292,0.0156765620666666
Linear Regression,AGG,33,0.0077871121905709,0.0087635253103592,0.0158226809774835,0.0204832482424242
Linear Regression,AGR,26,0.0152704090924444,0.0186566253971724,0.0319308758928225,0.0243403359999999
Linear Regression,ANV,18,0.009391286835254,0.0109670792481304,0.0280684634732702,0.0241620806111111
Linear Regression,APH,12,0.0059197571221743,0.0075800104406991,0.0152383000434686,0.0169382096666666
Linear Regression,AST,15,0.0061438724068973,0.0083285640535132,0.0165355194980899,0.0185145061333333
Linear Regression,BAF,34,0.006589669973351,0.0092270215432863,0.0116685177062582,0.0130300522058823
Linear Regression,BCM,104,0.0070237439014491,0.0087795150127467,0.0137543815743321,0.0161232214278846
Linear Regression,BFC,14,0.008903223238394,0.0093362177791212,0.0167749984123344,0.0184471945
Linear Regression,BID,147,0.0046797152501578,0.0067844502970709,0.0154263328722848,0.0142734941938775
Linear Regression,BMP,17,0.0136801674417266,0.0160678539485986,0.0200445427394964,0.0198820900294117
Linear Regression,BSI,40,0.0082635380607725,0.0101566611654009,0.0208490765420719,0.021079444925
Linear Regression,BSR,122,0.013808597720115,0.0183323434684132,0.0283415345894935,0.0226642108852458
Linear Regression,BWE,60,0.0048472979011498,0.0060996242867934,0.0107626478342959,0.0123346011416666
Linear Regression,C4G,20,0.0050673639902282,0.0058518914442225,0.0191483570262789,0.0241065025999999
Linear Regression,CMG,30,0.005643255672035,0.0064381266694787,0.016959746244053,0.01741307575
Linear Regression,CRE,42,0.0097444895321409,0.0120523562155916,0.0311966346399414,0.0242568878809523
Linear Regression,CSV,35,0.0083387030850428,0.0099956314831602,0.0197961416095494,0.0209261213142857
Linear Regression,CTD,48,0.0110613430463402,0.0139651240391386,0.0237532218840593,0.0212717850833333
Linear Regression,CTG,113,0.0076845476362246,0.0088710156842956,0.0176897052246911,0.0166522506238938
Linear Regression,CTS,96,0.0085659889140317,0.010491785860492,0.0293975220411084,0.0252446929583333
Linear Regression,DBC,34,0.0049005613311973,0.0068263064134768,0.0173288539175272,0.0191349142058823
Linear Regression,DBD,32,0.0049539976824024,0.0055025486010598,0.0062820771054247,0.01047766203125
Linear Regression,DCM,20,0.0069617307260534,0.009433927141572,0.0202349793631583,0.0213006021
Linear Regression,DGC,34,0.0106187891482111,0.0121334435092374,0.019719784723266,0.0209116093235294
Linear Regression,DGW,55,0.007715454353975,0.0098875429530784,0.0232061324641108,0.0192372755272727
Linear Regression,DHG,10,0.0064392127900382,0.0069259726286941,0.008509176573716,0.00998134624
Linear Regression,DIG,146,0.0099768697827172,0.0125684970748682,0.0334356277415605,0.0265876038904109
Linear Regression,DMC,18,0.0055622894525356,0.0061509102355501,0.0072505797466469,0.0127487181666666
Linear Regression,DPG,55,0.0062670552344091,0.0080650088463875,0.0247104720974509,0.0248643701818181
Linear Regression,DPM,77,0.0075162797520006,0.0094785163179775,0.0179301370660979,0.0200474974805194
Linear Regression,DXG,121,0.0139794959038354,0.0166040809012382,0.0339143978170126,0.0244766109090909
Linear Regression,EIB,36,0.0082092338569216,0.0105555709891925,0.0240247284786568,0.0215943654444444
Linear Regression,ELC,31,0.0074973515900699,0.0083525284371024,0.0123486966044911,0.0155413227258064
Linear Regression,FCN,21,0.0065304347210258,0.0087555532439094,0.0244395805611496,0.0250732783809523
Linear Regression,FMC,14,0.0031422510829672,0.0035327615960235,0.0097786021984314,0.0118801933928571
Linear Regression,FOX,20,0.0145347294244343,0.0148503590171344,0.0176390971522777,0.01990194305
Linear Regression,FPT,74,0.0065208385223943,0.0075140415830652,0.0184177310847853,0.0188416661081081
Linear Regression,FRT,24,0.0076576151998774,0.0092222936623992,0.0165193685097619,0.0182091395416666
Linear Regression,FTS,30,0.0083464372360019,0.0109832415627871,0.0216879785371322,0.0212059020333333
Linear Regression,GAS,38,0.0059397976308549,0.0080392231997217,0.0154647473613485,0.0127122276710526
Linear Regression,GEG,22,0.0055786972023878,0.0065247237697202,0.0161694160196929,0.017279451590909
Linear Regression,GEX,41,0.0115679345277542,0.0157266045631194,0.0313649296351685,0.0271395241707317
Linear Regression,GMD,35,0.0057034619687572,0.0073563866565163,0.0197113952333373,0.0191651481428571
Linear Regression,GVR,23,0.0079546182622176,0.0110348663538467,0.0218423812285713,0.0205611354347826
Linear Regression,HAH,46,0.0075881967999603,0.0100343622221894,0.0228688479806093,0.0225571756304347
Linear Regression,HCM,197,0.0081570618628644,0.0093385056679457,0.019444483400885,0.021131486431472
Linear Regression,HDB,123,0.0099909644260122,0.0134469705415363,0.0241435925756406,0.019664066601626
Linear Regression,HDG,22,0.00980816326479,0.0128270766969518,0.0333115661686116,0.0285305543181818
Linear Regression,HHV,35,0.0069514234879265,0.008574249260656,0.0230085192913455,0.0229773385714285
Linear Regression,HPG,49,0.0057026505769715,0.0067241612313527,0.0195280999629472,0.0198273560816326
Linear Regression,HSG,28,0.0094997703834304,0.0104479682186835,0.014155764199261,0.0195657866785714
Linear Regression,IDI,15,0.0071544562971333,0.0084020618950335,0.0161165957028666,0.023271052
Linear Regression,IJC,95,0.0048851755613414,0.0060199750722349,0.0219443070947339,0.0221098046526315
Linear Regression,IMP,16,0.0071645089673585,0.0090540421380685,0.0146684695791918,0.0148444176249999
Linear Regression,JVC,47,0.0143111384955709,0.0157054803574252,0.0271903910931754,0.022019000680851
Linear Regression,KBC,38,0.007097128036949,0.0090551753442151,0.0241811618846105,0.0221078271052631
Linear Regression,KDC,52,0.0062643228807328,0.0092673025359399,0.0123559660681236,0.0119051199423076
Linear Regression,KDH,90,0.0099557639485692,0.0111853736534011,0.0224536786787211,0.0235823948222222
Linear Regression,LCG,29,0.0161826740934847,0.0197842426066019,0.0315140037765276,0.0211583498965517
Linear Regression,LPB,89,0.0084150808435783,0.0109910852613095,0.0210817633615283,0.0183654956629213
Linear Regression,LTG,6,0.004358891709132,0.0044016283172913,0.0091240843757987,0.0047651926666666
Linear Regression,MBB,113,0.0080306945280231,0.009790709834651,0.0196454289567087,0.0165178754601769
Linear Regression,MSB,197,0.0088246866450417,0.0115726130200526,0.0218263896262547,0.0189367090685279
Linear Regression,MSN,86,0.0067231000267301,0.0094684539728591,0.0192762007178781,0.0184301110290697
Linear Regression,MWG,53,0.0075783457452344,0.0094452661384465,0.0206398801210353,0.0177139425283018
Linear Regression,NKG,21,0.006411129042741,0.0071316059136882,0.0236174277517766,0.024652481
Linear Regression,NLG,83,0.009110607894103,0.0117486498967163,0.0278150923886751,0.0230584202168674
Linear Regression,NT2,11,0.0079830668701849,0.0104488384252377,0.0236761050976135,0.0174621233636363
Linear Regression,NTL,31,0.0069597243719574,0.010260744410339,0.0239413397146328,0.0209590541935483
Linear Regression,OCB,113,0.0084739624341451,0.0119637434775537,0.0192826597176623,0.0174486616504424
Linear Regression,ORS,63,0.0109268168071968,0.0134435083958529,0.0298413335390033,0.0262374273015872
Linear Regression,PAN,50,0.0096563359762988,0.0107206630712622,0.0192823853902518,0.0195318222
Linear Regression,PC1,43,0.0092584842493919,0.0110126638869237,0.023629851357708,0.0240873292558139
Linear Regression,PDR,146,0.0093651166532585,0.0113018607061645,0.0298435786764506,0.0261525322671232
Linear Regression,PGV,21,0.0069678254910694,0.0091540912609554,0.010075806928355,0.0158977508809523
Linear Regression,PHR,26,0.0071713644106731,0.0080547437415844,0.014044646711017,0.0195474625
Linear Regression,PLX,38,0.0042097716601183,0.0051262435017372,0.0142385280617561,0.0124807860657894
Linear Regression,PNJ,71,0.004937268850829,0.0081909073972423,0.0115179985000843,0.0132976317042253
Linear Regression,POW,36,0.0068351504436115,0.0094853141202344,0.0204914660296506,0.0165033341111111
Linear Regression,PPC,10,0.0033362613324796,0.0036841485244039,0.007660902221687,0.0091861724499999
Linear Regression,PVD,68,0.0062736455605459,0.0082596977172951,0.020046922706944,0.0183463376470588
Linear Regression,PVS,19,0.0118733064779699,0.0127463283295938,0.0182160736845903,0.0190841273157894
Linear Regression,QNS,64,0.0036615105565611,0.0047177282559902,0.0059386399989306,0.0092271268437499
Linear Regression,REE,48,0.0044090047647647,0.0055531080758891,0.0113712482076758,0.0134229659583333
Linear Regression,SAB,18,0.0047571283449006,0.0057489825423479,0.0075381670612841,0.0113240348611111
Linear Regression,SCR,23,0.009389877895016,0.0109871557247802,0.0234451396390795,0.0256141994347826
Linear Regression,SCS,15,0.0043025348506516,0.0048353445318126,0.0113912771766384,0.0131595611333333
Linear Regression,SGN,39,0.0065543306779984,0.0070031576616422,0.0060099917702758,0.0110376797666666
Linear Regression,SHB,115,0.0062268214533749,0.0082594547404888,0.0203587345697957,0.0200642129217391
Linear Regression,SIP,34,0.0049824114302914,0.0067707526008267,0.0176675585098564,0.0200967789411764
Linear Regression,SSB,156,0.008970472783888,0.0126346887556718,0.0198766376542595,0.0184943003589743
