article_id,ticker,company_name,is_primary,mention_count,relevance_score,company_sentiment,mapping_method,matched_text
N051208,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N051209,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N051210,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N051211,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N051212,ELC,ELC,1,1,1.0,0.0,ticker_match,ELC
N051213,FCN,Fecon,1,1,1.0,0.0,ticker_match,FCN
N051214,GVR,VRG,1,1,1.0,0.0,ticker_match,GVR
N051215,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N051216,IMP,Imexpharm,1,1,1.0,0.0,ticker_match,IMP
N051217,KBC,Kinh Bac,1,1,1.0,0.0,ticker_match,KBC
N051218,KDH,Khang Dien,1,1,1.0,0.0,ticker_match,KDH
N051219,KDH,Khang Dien,1,1,1.0,0.0,ticker_match,KDH
N051220,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N051221,MBB,MBBank,1,1,0.8,0.0,source_ticker,MBB
N051222,NKG,Nam Kim,1,1,1.0,0.333333,ticker_match,NKG
N051223,NKG,Nam Kim,1,1,1.0,0.0,ticker_match,NKG
N051224,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N051225,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N051226,POW,PV Power,1,1,1.0,0.0,ticker_match,POW
N051227,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N051228,SSB,SSB,1,1,0.9,0.0,alias_match,SeABank
N051229,SSI,SSI Securities,1,1,1.0,0.333333,ticker_match,SSI
N051230,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051231,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051232,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051233,STB,Sacombank,1,1,1.0,0.0,ticker_match,STB
N051234,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N051234,HCM,HSC,0,1,1.0,0.0,ticker_match,HCM
N051235,VCG,Vinaconex,1,1,1.0,0.0,ticker_match,VCG
N051236,VCG,Vinaconex,1,1,1.0,0.0,ticker_match,VCG
N051237,VCI,Vietcap,1,1,1.0,0.0,ticker_match,VCI
N051238,VCI,Vietcap,1,1,1.0,0.0,ticker_match,VCI
N051239,VCI,Vietcap,1,1,1.0,0.0,ticker_match,VCI
N051240,VCI,Vietcap,1,1,1.0,0.0,ticker_match,VCI
N051241,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N051242,VIX,VIX Securities,1,1,1.0,0.0,ticker_match,VIX
N051243,VJC,Vietjet,1,1,1.0,0.0,ticker_match,VJC
N051244,DBC,Dabaco,1,1,0.95,0.0,company_name_match,Dabaco
N051245,NLG,Nam Long,1,1,0.95,0.0,company_name_match,Nam Long
N051246,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N051247,VNM,Vinamilk,1,1,0.8,0.0,source_ticker,VNM
N051248,ABB,ABBANK,1,1,1.0,0.0,ticker_match,ABB
N051249,ACB,ACB,1,1,0.8,0.0,source_ticker,ACB
N051250,ACB,ACB,1,1,0.9,0.0,alias_match,Á Châu
N051251,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N051252,AGG,An Gia,1,1,1.0,0.0,ticker_match,AGG
N051253,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N051254,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N051255,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N051256,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N051257,BWE,BWE,1,1,0.8,-0.266667,source_ticker,BWE
N051258,BWE,BWE,1,1,0.8,0.0,source_ticker,BWE
N051259,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051260,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051261,VCB,Vietcombank,0,1,0.95,0.0,company_name_match,Vietcombank
N051261,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051262,VCB,Vietcombank,0,1,0.95,0.0,company_name_match,Vietcombank
N051262,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051263,DGW,Digiworld,1,1,1.0,0.0,ticker_match,DGW
N051264,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N051265,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N051266,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N051267,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N051268,DPM,Dam Phu My,1,1,1.0,0.0,ticker_match,DPM
N051269,DPM,Dam Phu My,1,1,1.0,0.0,ticker_match,DPM
N051270,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N051271,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N051272,GAS,PV GAS,1,2,1.0,0.0,ticker_match,GAS
N051272,DPM,Dam Phu My,0,1,0.9,0.0,alias_match,PVFCCo
N051273,GEG,GEG,1,1,0.8,0.0,source_ticker,GEG
N051274,GMD,Gemadept,1,1,1.0,0.0,ticker_match,GMD
N051275,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N051275,VHC,Vinh Hoan,0,1,1.0,0.0,ticker_match,VHC
N051275,SCS,SCSC,0,1,1.0,0.0,ticker_match,SCS
N051276,HDG,Ha Do,1,1,1.0,0.0,ticker_match,HDG
N051277,IDI,IDI,1,1,1.0,0.0,ticker_match,IDI
N051278,KBC,Kinh Bac,1,2,1.0,0.0,ticker_match,KBC
N051279,KDH,Khang Dien,1,1,1.0,0.0,ticker_match,KDH
N051280,KDH,Khang Dien,1,1,1.0,0.0,ticker_match,KDH
N051281,MSN,Masan Group,1,1,0.9,0.0,alias_match,Masan
N051282,NKG,Nam Kim,1,1,0.95,0.0,company_name_match,Nam Kim
N051283,SCS,SCSC,1,1,1.0,0.0,ticker_match,SCS
N051284,SGN,Sai Gon Cargo,1,1,1.0,0.0,ticker_match,SGN
N051285,SGN,Sai Gon Cargo,1,1,1.0,0.0,ticker_match,SGN
N051286,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N051287,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N051288,SHB,SHB,1,2,1.0,0.0,ticker_match,SHB
N051289,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N051290,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N051291,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051292,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051293,STB,Sacombank,1,1,0.95,0.0,company_name_match,Sacombank
N051294,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N051295,TPB,TPBank,1,1,0.8,0.0,source_ticker,TPB
N051296,TPB,TPBank,1,1,0.8,0.0,source_ticker,TPB
N051297,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N051298,VCG,Vinaconex,1,1,1.0,0.0,ticker_match,VCG
N051299,VCG,Vinaconex,1,1,1.0,0.0,ticker_match,VCG
N051300,VHM,Vinhomes,1,1,0.8,0.0,source_ticker,VHM
N051301,VIX,VIX Securities,1,1,1.0,0.0,ticker_match,VIX
N051302,VNM,Vinamilk,1,1,0.95,0.0,company_name_match,Vinamilk
N051303,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N051304,VRE,Vincom Retail,1,2,1.0,0.0,ticker_match,VRE
N051305,VRE,Vincom Retail,1,2,1.0,0.0,ticker_match,VRE
N051306,VSC,Viconship,1,1,0.8,0.0,source_ticker,VSC
N051307,ABB,ABBANK,1,1,1.0,0.0,ticker_match,ABB
N051308,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N051309,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N051310,BWE,BWE,1,1,1.0,0.0,ticker_match,BWE
N051311,BWE,BWE,1,1,1.0,0.333333,ticker_match,BWE
N051312,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N051313,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N051314,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N051315,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N051316,DXG,Dat Xanh,1,1,1.0,0.0,ticker_match,DXG
N051317,EIB,Eximbank,1,1,0.95,0.0,company_name_match,Eximbank
N051318,GAS,PV GAS,1,1,1.0,0.0,ticker_match,GAS
N051319,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N051320,HCM,HSC,1,1,1.0,0.333333,ticker_match,HCM
N051321,IJC,IJC,1,1,1.0,0.0,ticker_match,IJC
N051322,IJC,IJC,1,1,1.0,0.0,ticker_match,IJC
N051323,KBC,Kinh Bac,1,1,1.0,0.0,ticker_match,KBC
N051324,LPB,LPBank,1,1,0.8,0.0,source_ticker,LPB
N051325,MBB,MBBank,1,1,0.8,0.0,source_ticker,MBB
N051326,MBB,MBBank,1,1,0.8,0.0,source_ticker,MBB
N051327,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N051328,MSB,MSB,1,1,1.0,0.0,ticker_match,MSB
N051329,MSN,Masan Group,1,1,0.8,0.0,source_ticker,MSN
N051330,OCB,OCB,1,1,0.8,0.0,source_ticker,OCB
N051331,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N051332,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N051333,PHR,PHR,1,1,1.0,0.0,ticker_match,PHR
N051334,PHR,PHR,1,1,1.0,0.0,ticker_match,PHR
N051335,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N051336,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N051337,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N051338,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N051339,SSB,SSB,1,2,1.0,0.0,ticker_match,SSB
N051340,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N051341,SSB,SSB,1,2,1.0,0.0,ticker_match,SSB
N051342,SSB,SSB,1,1,1.0,0.0,ticker_match,SSB
N051343,SSB,SSB,1,1,0.9,0.0,alias_match,SeABank
N051344,SSB,SSB,1,1,0.9,0.0,alias_match,SeABank
N051345,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N051346,TCB,Techcombank,1,1,1.0,0.333333,ticker_match,TCB
N051347,TCB,Techcombank,1,1,1.0,0.0,ticker_match,TCB
N051348,TPB,TPBank,1,1,1.0,0.0,ticker_match,TPB
N051349,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N051350,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N051351,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N051352,VRE,Vincom Retail,1,1,0.8,0.0,source_ticker,VRE
N051353,VRE,Vincom Retail,1,1,0.8,0.0,source_ticker,VRE
N051354,ABB,ABBANK,1,1,0.95,0.0,company_name_match,ABBANK
N051355,ABB,ABBANK,1,1,0.95,0.0,company_name_match,ABBANK
N051356,NLG,Nam Long,0,1,1.0,0.0,ticker_match,NLG
N051356,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N051357,NLG,Nam Long,0,1,1.0,0.0,ticker_match,NLG
N051357,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N051358,BCM,Becamex IDC,1,1,1.0,0.0,ticker_match,BCM
N051359,BCM,Becamex IDC,1,1,1.0,0.0,ticker_match,BCM
N051360,BCM,Becamex IDC,1,1,0.8,0.0,source_ticker,BCM
N051361,BCM,Becamex IDC,1,1,0.8,0.0,source_ticker,BCM
N051362,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N051363,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N051364,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N051365,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N051366,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N051367,CMG,CMC Corporation,1,1,1.0,0.0,ticker_match,CMG
N051368,CSV,CSV,1,1,1.0,0.0,ticker_match,CSV
N051369,FTS,FPTS,1,1,1.0,0.0,ticker_match,FTS
N051370,GEX,GELEX,1,1,1.0,0.0,ticker_match,GEX
N051371,GEX,GELEX,1,1,1.0,0.0,ticker_match,GEX
N051372,HCM,HSC,1,1,0.8,0.0,source_ticker,HCM
N051373,HDB,HDBank,1,1,1.0,0.0,ticker_match,HDB
N051374,HHV,Deo Ca,1,1,1.0,0.0,ticker_match,HHV
N051375,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N051376,KBC,Kinh Bac,1,1,0.8,0.0,source_ticker,KBC
N051377,KDH,Khang Dien,1,1,1.0,0.0,ticker_match,KDH
N051378,KDH,Khang Dien,1,1,1.0,0.0,ticker_match,KDH
N051379,MSN,Masan Group,1,1,0.8,0.0,source_ticker,MSN
N051380,OCB,OCB,1,1,0.8,0.0,source_ticker,OCB
N051381,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N051382,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N051383,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N051384,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N051385,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N051386,PAN,PAN Group,1,1,1.0,0.0,ticker_match,PAN
N051387,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N051388,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N051389,POW,PV Power,1,1,1.0,0.0,ticker_match,POW
N051390,REE,REE Corporation,1,1,1.0,-0.333333,ticker_match,REE
N051391,REE,REE Corporation,1,1,0.8,0.0,source_ticker,REE
N051392,REE,REE Corporation,1,1,1.0,0.0,ticker_match,REE
N051393,STB,Sacombank,1,1,0.8,0.0,source_ticker,STB
N051394,VCG,Vinaconex,1,1,0.8,0.0,source_ticker,VCG
N051395,VNM,Vinamilk,1,1,1.0,0.0,ticker_match,VNM
N051396,VNM,Vinamilk,1,1,0.95,0.0,company_name_match,Vinamilk
N051397,CTG,VietinBank,0,1,1.0,0.0,ticker_match,CTG
N051397,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N051398,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N051399,BID,BIDV,1,1,1.0,0.0,ticker_match,BID
N051400,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N051401,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N051402,BSR,Binh Son Refining,1,1,1.0,0.333333,ticker_match,BSR
N051403,BSR,Binh Son Refining,1,1,1.0,0.333333,ticker_match,BSR
N051404,CTD,Coteccons,1,1,0.95,0.633333,company_name_match,Coteccons
N051405,CTD,Coteccons,1,1,0.8,0.0,source_ticker,CTD
N051406,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N051406,BID,BIDV,0,1,1.0,0.0,ticker_match,BID
N051407,CTG,VietinBank,1,1,0.8,0.0,source_ticker,CTG
N051408,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051409,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051410,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051411,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051412,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051413,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051414,DBD,DBD,1,1,1.0,0.0,ticker_match,DBD
N051415,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N051416,DIG,DIC Corp,1,1,1.0,0.0,ticker_match,DIG
N051417,FPT,FPT Corporation,1,1,1.0,0.0,ticker_match,FPT
N051418,GAS,PV GAS,1,1,1.0,0.0,ticker_match,GAS
N051419,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N051420,HDB,HDBank,1,1,0.95,0.0,company_name_match,HDBank
N051421,HDB,HDBank,1,1,0.95,0.0,company_name_match,HDBank
N051422,HHV,Deo Ca,1,1,1.0,0.0,ticker_match,HHV
N051423,MBB,MBBank,1,1,1.0,0.0,ticker_match,MBB
N051424,MBB,MBBank,1,1,0.8,0.0,source_ticker,MBB
N051425,MSN,Masan Group,1,1,0.8,0.0,source_ticker,MSN
N051426,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N051427,PAN,PAN Group,1,1,0.8,0.0,source_ticker,PAN
N051428,PLX,Petrolimex,1,1,1.0,0.0,ticker_match,PLX
N051429,PLX,Petrolimex,1,1,1.0,0.333333,ticker_match,PLX
N051430,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N051431,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N051432,POW,PV Power,1,1,1.0,0.333333,ticker_match,POW
N051433,SHB,SHB,1,1,1.0,0.333333,ticker_match,SHB
N051434,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N051435,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N051436,SSB,SSB,1,1,0.9,0.0,alias_match,SeABank
N051437,SSB,SSB,1,1,0.9,0.0,alias_match,SeABank
N051438,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051439,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051440,STB,Sacombank,1,1,1.0,0.0,ticker_match,STB
N051441,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N051441,HCM,HSC,0,1,1.0,0.0,ticker_match,HCM
N051442,VCB,Vietcombank,1,1,1.0,0.0,ticker_match,VCB
N051443,VHM,Vinhomes,1,1,1.0,0.0,ticker_match,VHM
N051444,VIB,VIB,1,1,1.0,0.0,ticker_match,VIB
N051445,VIB,VIB,1,1,0.8,0.0,source_ticker,VIB
N051446,VSC,Viconship,1,1,1.0,0.0,ticker_match,VSC
N051447,VTP,Viettel Post,1,1,1.0,0.333333,ticker_match,VTP
N051448,ACB,ACB,1,2,1.0,0.0,ticker_match,ACB
N051449,ACB,ACB,1,2,1.0,0.0,ticker_match,ACB
N051450,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N051451,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N051452,ACV,ACV,1,1,1.0,0.0,ticker_match,ACV
N051453,CTD,Coteccons,1,1,1.0,0.0,ticker_match,CTD
N051454,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N051455,CTG,VietinBank,1,1,1.0,0.0,ticker_match,CTG
N051456,DPG,DPG,1,1,1.0,0.0,ticker_match,DPG
N051457,DPG,DPG,1,1,1.0,0.0,ticker_match,DPG
N051458,BID,BIDV,0,1,0.95,0.0,company_name_match,BIDV
N051458,DPG,DPG,1,1,1.0,0.0,ticker_match,DPG
N051459,BID,BIDV,0,1,0.95,0.0,company_name_match,BIDV
N051459,DPG,DPG,1,1,1.0,0.0,ticker_match,DPG
N051460,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N051461,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N051462,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N051463,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N051464,HCM,HSC,1,1,1.0,0.0,ticker_match,HCM
N051465,HDB,HDBank,1,1,0.95,0.0,company_name_match,HDBank
N051466,HSG,Hoa Sen Group,1,1,1.0,0.0,ticker_match,HSG
N051467,KDC,KIDO,1,1,1.0,0.0,ticker_match,KDC
N051468,KDC,KIDO,1,1,1.0,0.0,ticker_match,KDC
N051469,KDH,Khang Dien,1,1,1.0,0.0,ticker_match,KDH
N051470,KDH,Khang Dien,1,1,1.0,0.0,ticker_match,KDH
N051471,KDH,Khang Dien,1,1,0.8,0.0,source_ticker,KDH
N051472,KDH,Khang Dien,1,1,0.8,0.0,source_ticker,KDH
N051473,LTG,Loc Troi Group,1,1,1.0,-0.333333,ticker_match,LTG
N051474,LTG,Loc Troi Group,1,1,1.0,-0.333333,ticker_match,LTG
N051475,LTG,Loc Troi Group,1,1,1.0,0.0,ticker_match,LTG
N051476,LTG,Loc Troi Group,1,1,1.0,0.0,ticker_match,LTG
N051477,LTG,Loc Troi Group,1,1,1.0,0.0,ticker_match,LTG
N051478,MBB,MBBank,1,1,1.0,0.0,ticker_match,MBB
N051479,MSN,Masan Group,1,1,0.8,0.533333,source_ticker,MSN
N051480,MWG,Mobile World,1,1,1.0,0.0,ticker_match,MWG
N051481,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N051482,OCB,OCB,1,1,1.0,0.0,ticker_match,OCB
N051483,PLX,Petrolimex,1,1,0.95,0.0,company_name_match,Petrolimex
N051484,PLX,Petrolimex,1,1,0.95,0.0,company_name_match,Petrolimex
N051485,PNJ,Phu Nhuan Jewelry,1,1,1.0,0.0,ticker_match,PNJ
N051486,PVD,PV Drilling,1,1,0.8,0.0,source_ticker,PVD
N051487,SCR,SCR,1,1,1.0,0.0,ticker_match,SCR
N051488,ACB,ACB,0,1,0.9,0.0,alias_match,Á Châu
N051488,SCR,SCR,1,1,1.0,0.0,ticker_match,SCR
N051489,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051490,STB,Sacombank,1,1,0.95,0.0,company_name_match,Sacombank
N051491,TPB,TPBank,1,1,0.95,0.0,company_name_match,TPBank
N051492,VNM,Vinamilk,1,1,0.95,0.0,company_name_match,Vinamilk
N051493,VPB,VPBank,1,1,1.0,0.0,ticker_match,VPB
N051494,FPT,FPT Corporation,1,1,0.8,0.533333,source_ticker,FPT
N051495,NLG,Nam Long,1,1,0.95,0.0,company_name_match,Nam Long
N051496,PAN,PAN Group,1,1,0.8,0.0,source_ticker,PAN
N051497,PAN,PAN Group,1,1,0.8,0.0,source_ticker,PAN
N051498,PDR,Phat Dat Realty,1,1,1.0,-0.333333,ticker_match,PDR
N051499,PDR,Phat Dat Realty,1,1,1.0,-0.333333,ticker_match,PDR
N051500,PDR,Phat Dat Realty,1,1,0.8,0.0,source_ticker,PDR
N051501,PDR,Phat Dat Realty,1,1,0.8,-0.266667,source_ticker,PDR
N051502,PDR,Phat Dat Realty,1,1,1.0,0.0,ticker_match,PDR
N051503,PDR,Phat Dat Realty,1,1,1.0,-0.333333,ticker_match,PDR
N051504,POW,PV Power,1,1,0.95,0.0,company_name_match,PV Power
N051504,PGV,PV Power,0,1,0.95,0.0,company_name_match,PV Power
N051505,SAB,Sabeco,1,1,0.8,0.266667,source_ticker,SAB
N051506,SCR,SCR,1,1,0.8,0.0,source_ticker,SCR
N051507,VPB,VPBank,1,1,0.8,0.0,source_ticker,VPB
N051508,VIC,Vingroup,1,1,1.0,-0.333333,ticker_match,VIC
N051509,VIC,Vingroup,1,1,0.95,0.0,company_name_match,Vingroup
N051510,ANV,Nam Viet,1,1,0.8,0.0,source_ticker,ANV
N051511,AST,AST,1,1,1.0,0.0,ticker_match,AST
N051512,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N051513,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N051514,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N051515,BAF,BAF Viet Nam,1,1,1.0,0.0,ticker_match,BAF
N051516,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N051517,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N051518,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N051519,BSR,Binh Son Refining,1,1,1.0,0.0,ticker_match,BSR
N051520,DHG,Hau Giang Pharma,1,1,1.0,0.0,ticker_match,DHG
N051521,DPG,DPG,1,1,1.0,0.333333,ticker_match,DPG
N051522,DPG,DPG,1,1,1.0,0.333333,ticker_match,DPG
N051523,EIB,Eximbank,1,1,1.0,0.0,ticker_match,EIB
N051524,ELC,ELC,1,1,1.0,0.0,ticker_match,ELC
N051525,ELC,ELC,1,1,1.0,0.0,ticker_match,ELC
N051526,GEX,GELEX,1,1,1.0,0.0,ticker_match,GEX
N051527,GMD,Gemadept,1,1,1.0,0.0,ticker_match,GMD
N051528,GMD,Gemadept,1,1,1.0,0.0,ticker_match,GMD
N051529,GMD,Gemadept,1,1,1.0,0.0,ticker_match,GMD
N051530,HAH,Hai An,1,1,1.0,0.0,ticker_match,HAH
N051531,HCM,HSC,1,1,0.95,-0.316667,company_name_match,HSC
N051532,JVC,JVC,1,1,1.0,0.333333,ticker_match,JVC
N051533,JVC,JVC,1,1,1.0,0.333333,ticker_match,JVC
N051534,JVC,JVC,1,1,1.0,0.0,ticker_match,JVC
N051535,JVC,JVC,1,1,1.0,0.0,ticker_match,JVC
N051536,LPB,LPBank,1,1,1.0,0.0,ticker_match,LPB
N051537,MBB,MBBank,1,1,1.0,0.0,ticker_match,MBB
N051538,MSB,MSB,1,2,1.0,0.0,ticker_match,MSB
N051539,MSB,MSB,1,2,1.0,0.0,ticker_match,MSB
N051540,MSN,Masan Group,1,1,0.8,0.266667,source_ticker,MSN
N051541,VRE,Vincom Retail,0,1,1.0,0.0,ticker_match,VRE
N051541,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N051542,NLG,Nam Long,1,1,1.0,0.0,ticker_match,NLG
N051543,SHB,SHB,1,1,1.0,0.0,ticker_match,SHB
N051544,SSI,SSI Securities,1,2,1.0,0.0,ticker_match,SSI
N051545,SSI,SSI Securities,1,1,1.0,0.0,ticker_match,SSI
N051546,TPB,TPBank,1,1,0.8,0.0,source_ticker,TPB
N051547,TPB,TPBank,1,1,0.8,0.0,source_ticker,TPB
N051548,VCI,Vietcap,1,1,0.95,0.0,company_name_match,Vietcap
N051549,VCI,Vietcap,1,1,0.95,0.0,company_name_match,Vietcap
N051550,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N051551,VIC,Vingroup,1,1,1.0,0.0,ticker_match,VIC
N051552,VIC,Vingroup,1,1,0.95,0.0,company_name_match,Vingroup
N051553,VRE,Vincom Retail,1,1,1.0,0.0,ticker_match,VRE
N051553,NLG,Nam Long,0,1,1.0,0.0,ticker_match,NLG
N051554,ABB,ABBANK,1,1,1.0,0.0,ticker_match,ABB
N051555,ABB,ABBANK,1,1,0.8,0.0,source_ticker,ABB
N051556,ABB,ABBANK,1,1,0.8,0.0,source_ticker,ABB
N051557,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N051558,ACB,ACB,1,1,1.0,0.0,ticker_match,ACB
N051559,ACB,ACB,1,1,0.8,0.0,source_ticker,ACB
N051560,AST,AST,1,1,0.8,0.266667,source_ticker,AST
N051561,BCM,Becamex IDC,1,1,1.0,0.0,ticker_match,BCM
N051562,BCM,Becamex IDC,1,1,1.0,0.0,ticker_match,BCM
N051563,BCM,Becamex IDC,1,1,0.8,0.0,source_ticker,BCM
N051564,BCM,Becamex IDC,1,1,0.8,0.0,source_ticker,BCM
N051565,BID,BIDV,1,1,0.8,0.0,source_ticker,BID
N051566,BSI,BSI,1,1,1.0,0.0,ticker_match,BSI
N051567,BSI,BSI,1,1,1.0,0.0,ticker_match,BSI
N051568,CTD,Coteccons,1,1,0.8,0.0,source_ticker,CTD
N051569,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051570,CTS,CTS,1,1,1.0,0.0,ticker_match,CTS
N051571,DCM,Dam Ca Mau,1,1,1.0,0.0,ticker_match,DCM
N051572,DCM,Dam Ca Mau,1,1,1.0,0.0,ticker_match,DCM
N051573,EIB,Eximbank,1,1,0.95,0.0,company_name_match,Eximbank
N051574,GAS,PV GAS,1,1,1.0,0.0,ticker_match,GAS
